camera_id,camera_Location,Species,survey_id,class,Day,Night,Camara_Buffer,Buffer,Locacion,Longitude,Latitude,HEH_18_Mean,HEH_70_Mean,HEH_dif_Mean
CTPM_034,CTPM,Aramides_cajaneus,Meta,Aves,14,4,CTPM_034_250,250,Meta,-73.59917,3.84889,63.33333333,55,8.333333333
CTPM_034,CTPM,Aramides_cajaneus,Meta,Aves,14,4,CTPM_034_1000,1000,Meta,-73.59917,3.84889,64.375,56.8125,7.5625
CTPM_034,CTPM,Aramides_cajaneus,Meta,Aves,14,4,CTPM_034_500,500,Meta,-73.59917,3.84889,63.75,55.5,8.25
CTPM_034,CTPM,Aramides_cajaneus,Meta,Aves,14,4,CTPM_034_2000,2000,Meta,-73.59917,3.84889,64.62307692,57.66923077,6.953846154
CTPM_034,CTPM,Bos_taurus,Meta,Mammalia,3,0,CTPM_034_750,750,Meta,-73.59917,3.84889,64.21052632,56.36842105,7.842105263
CTPM_034,CTPM,Bos_taurus,Meta,Mammalia,3,0,CTPM_034_250,250,Meta,-73.59917,3.84889,63.33333333,55,8.333333333
CTPM_034,CTPM,Bos_taurus,Meta,Mammalia,3,0,CTPM_034_1000,1000,Meta,-73.59917,3.84889,64.375,56.8125,7.5625
CTPM_034,CTPM,Bos_taurus,Meta,Mammalia,3,0,CTPM_034_500,500,Meta,-73.59917,3.84889,63.75,55.5,8.25
CTPM_034,CTPM,Bos_taurus,Meta,Mammalia,3,0,CTPM_034_2000,2000,Meta,-73.59917,3.84889,64.62307692,57.66923077,6.953846154
CTPM_034,CTPM,Dasypus_novemcinctus,Meta,Mammalia,0,2,CTPM_034_750,750,Meta,-73.59917,3.84889,64.21052632,56.36842105,7.842105263
CTPM_034,CTPM,Dasypus_novemcinctus,Meta,Mammalia,0,2,CTPM_034_250,250,Meta,-73.59917,3.84889,63.33333333,55,8.333333333
CTPM_034,CTPM,Dasypus_novemcinctus,Meta,Mammalia,0,2,CTPM_034_1000,1000,Meta,-73.59917,3.84889,64.375,56.8125,7.5625
CTPM_034,CTPM,Dasypus_novemcinctus,Meta,Mammalia,0,2,CTPM_034_500,500,Meta,-73.59917,3.84889,63.75,55.5,8.25
CTPM_034,CTPM,Dasypus_novemcinctus,Meta,Mammalia,0,2,CTPM_034_2000,2000,Meta,-73.59917,3.84889,64.62307692,57.66923077,6.953846154
CTPM_036,CTPM,Odocoileus_virginianus,Meta,Mammalia,1,1,CTPM_036_250,250,Meta,-73.58003,3.84958,58.5,54,4.5
CTPM_036,CTPM,Odocoileus_virginianus,Meta,Mammalia,1,1,CTPM_036_2000,2000,Meta,-73.58003,3.84958,64.3515625,58.59375,5.7578125
CTPM_036,CTPM,Odocoileus_virginianus,Meta,Mammalia,1,1,CTPM_036_1000,1000,Meta,-73.58003,3.84958,61.03125,56.53125,4.5
CTPM_036,CTPM,Odocoileus_virginianus,Meta,Mammalia,1,1,CTPM_036_500,500,Meta,-73.58003,3.84958,60.33333333,55,5.333333333
CTPM_036,CTPM,Odocoileus_virginianus,Meta,Mammalia,1,1,CTPM_036_750,750,Meta,-73.58003,3.84958,60.0625,55.875,4.1875
CTPM_036,CTPM,Cercomacroides_tyrannina,Meta,Aves,1,0,CTPM_036_250,250,Meta,-73.58003,3.84958,58.5,54,4.5
CTPM_036,CTPM,Cercomacroides_tyrannina,Meta,Aves,1,0,CTPM_036_2000,2000,Meta,-73.58003,3.84958,64.3515625,58.59375,5.7578125
CTPM_036,CTPM,Cercomacroides_tyrannina,Meta,Aves,1,0,CTPM_036_1000,1000,Meta,-73.58003,3.84958,61.03125,56.53125,4.5
CTPM_036,CTPM,Cercomacroides_tyrannina,Meta,Aves,1,0,CTPM_036_500,500,Meta,-73.58003,3.84958,60.33333333,55,5.333333333
CTPM_036,CTPM,Cercomacroides_tyrannina,Meta,Aves,1,0,CTPM_036_750,750,Meta,-73.58003,3.84958,60.0625,55.875,4.1875
CTPM_036,CTPM,Cerdocyon_thous,Meta,Mammalia,0,5,CTPM_036_250,250,Meta,-73.58003,3.84958,58.5,54,4.5
CTPM_036,CTPM,Cerdocyon_thous,Meta,Mammalia,0,5,CTPM_036_2000,2000,Meta,-73.58003,3.84958,64.3515625,58.59375,5.7578125
CTPM_036,CTPM,Cerdocyon_thous,Meta,Mammalia,0,5,CTPM_036_1000,1000,Meta,-73.58003,3.84958,61.03125,56.53125,4.5
CTPM_036,CTPM,Cerdocyon_thous,Meta,Mammalia,0,5,CTPM_036_500,500,Meta,-73.58003,3.84958,60.33333333,55,5.333333333
CTPM_036,CTPM,Cerdocyon_thous,Meta,Mammalia,0,5,CTPM_036_750,750,Meta,-73.58003,3.84958,60.0625,55.875,4.1875
CTPM_036,CTPM,Penelope_jacquacu,Meta,Aves,3,0,CTPM_036_250,250,Meta,-73.58003,3.84958,58.5,54,4.5
CTPM_036,CTPM,Penelope_jacquacu,Meta,Aves,3,0,CTPM_036_2000,2000,Meta,-73.58003,3.84958,64.3515625,58.59375,5.7578125
CTPM_036,CTPM,Penelope_jacquacu,Meta,Aves,3,0,CTPM_036_1000,1000,Meta,-73.58003,3.84958,61.03125,56.53125,4.5
CTPM_036,CTPM,Penelope_jacquacu,Meta,Aves,3,0,CTPM_036_500,500,Meta,-73.58003,3.84958,60.33333333,55,5.333333333
CTPM_036,CTPM,Penelope_jacquacu,Meta,Aves,3,0,CTPM_036_750,750,Meta,-73.58003,3.84958,60.0625,55.875,4.1875
CTPM_036,CTPM,Mesembrinibis_cayennensis,Meta,Aves,1,0,CTPM_036_250,250,Meta,-73.58003,3.84958,58.5,54,4.5
CTPM_036,CTPM,Mesembrinibis_cayennensis,Meta,Aves,1,0,CTPM_036_2000,2000,Meta,-73.58003,3.84958,64.3515625,58.59375,5.7578125
CTPM_036,CTPM,Mesembrinibis_cayennensis,Meta,Aves,1,0,CTPM_036_1000,1000,Meta,-73.58003,3.84958,61.03125,56.53125,4.5
CTPM_036,CTPM,Mesembrinibis_cayennensis,Meta,Aves,1,0,CTPM_036_500,500,Meta,-73.58003,3.84958,60.33333333,55,5.333333333
CTPM_036,CTPM,Mesembrinibis_cayennensis,Meta,Aves,1,0,CTPM_036_750,750,Meta,-73.58003,3.84958,60.0625,55.875,4.1875
CTPM_036,CTPM,Homo_sapiens,Meta,Mammalia,5,0,CTPM_036_250,250,Meta,-73.58003,3.84958,58.5,54,4.5
CTPM_036,CTPM,Homo_sapiens,Meta,Mammalia,5,0,CTPM_036_2000,2000,Meta,-73.58003,3.84958,64.3515625,58.59375,5.7578125
CTPM_036,CTPM,Homo_sapiens,Meta,Mammalia,5,0,CTPM_036_1000,1000,Meta,-73.58003,3.84958,61.03125,56.53125,4.5
CTPM_036,CTPM,Homo_sapiens,Meta,Mammalia,5,0,CTPM_036_500,500,Meta,-73.58003,3.84958,60.33333333,55,5.333333333
CTPM_036,CTPM,Homo_sapiens,Meta,Mammalia,5,0,CTPM_036_750,750,Meta,-73.58003,3.84958,60.0625,55.875,4.1875
CTPM_036,CTPM,Equus_caballus,Meta,Mammalia,2,0,CTPM_036_250,250,Meta,-73.58003,3.84958,58.5,54,4.5
CTPM_036,CTPM,Equus_caballus,Meta,Mammalia,2,0,CTPM_036_2000,2000,Meta,-73.58003,3.84958,64.3515625,58.59375,5.7578125
CTPM_036,CTPM,Equus_caballus,Meta,Mammalia,2,0,CTPM_036_1000,1000,Meta,-73.58003,3.84958,61.03125,56.53125,4.5
CTPM_036,CTPM,Equus_caballus,Meta,Mammalia,2,0,CTPM_036_500,500,Meta,-73.58003,3.84958,60.33333333,55,5.333333333
CTPM_036,CTPM,Equus_caballus,Meta,Mammalia,2,0,CTPM_036_750,750,Meta,-73.58003,3.84958,60.0625,55.875,4.1875
CTPM_036,CTPM,Crypturellus_cinereus,Meta,Aves,8,1,CTPM_036_250,250,Meta,-73.58003,3.84958,58.5,54,4.5
CTPM_036,CTPM,Crypturellus_cinereus,Meta,Aves,8,1,CTPM_036_2000,2000,Meta,-73.58003,3.84958,64.3515625,58.59375,5.7578125
CTPM_036,CTPM,Crypturellus_cinereus,Meta,Aves,8,1,CTPM_036_1000,1000,Meta,-73.58003,3.84958,61.03125,56.53125,4.5
CTPM_036,CTPM,Crypturellus_cinereus,Meta,Aves,8,1,CTPM_036_500,500,Meta,-73.58003,3.84958,60.33333333,55,5.333333333
CTPM_036,CTPM,Crypturellus_cinereus,Meta,Aves,8,1,CTPM_036_750,750,Meta,-73.58003,3.84958,60.0625,55.875,4.1875
CTPM_036,CTPM,Leopardus_pardalis,Meta,Mammalia,1,1,CTPM_036_250,250,Meta,-73.58003,3.84958,58.5,54,4.5
CTPM_036,CTPM,Leopardus_pardalis,Meta,Mammalia,1,1,CTPM_036_2000,2000,Meta,-73.58003,3.84958,64.3515625,58.59375,5.7578125
CTPM_036,CTPM,Leopardus_pardalis,Meta,Mammalia,1,1,CTPM_036_1000,1000,Meta,-73.58003,3.84958,61.03125,56.53125,4.5
CTPM_036,CTPM,Leopardus_pardalis,Meta,Mammalia,1,1,CTPM_036_500,500,Meta,-73.58003,3.84958,60.33333333,55,5.333333333
CTPM_036,CTPM,Leopardus_pardalis,Meta,Mammalia,1,1,CTPM_036_750,750,Meta,-73.58003,3.84958,60.0625,55.875,4.1875
CTPM_036,CTPM,Myrmecophaga_tridactyla,Meta,Mammalia,0,2,CTPM_036_250,250,Meta,-73.58003,3.84958,58.5,54,4.5
CTPM_036,CTPM,Myrmecophaga_tridactyla,Meta,Mammalia,0,2,CTPM_036_2000,2000,Meta,-73.58003,3.84958,64.3515625,58.59375,5.7578125
CTPM_036,CTPM,Myrmecophaga_tridactyla,Meta,Mammalia,0,2,CTPM_036_1000,1000,Meta,-73.58003,3.84958,61.03125,56.53125,4.5
CTPM_036,CTPM,Myrmecophaga_tridactyla,Meta,Mammalia,0,2,CTPM_036_500,500,Meta,-73.58003,3.84958,60.33333333,55,5.333333333
CTPM_036,CTPM,Myrmecophaga_tridactyla,Meta,Mammalia,0,2,CTPM_036_750,750,Meta,-73.58003,3.84958,60.0625,55.875,4.1875
CTPM_036,CTPM,Didelphis_marsupialis,Meta,Mammalia,0,11,CTPM_036_250,250,Meta,-73.58003,3.84958,58.5,54,4.5
CTPM_036,CTPM,Didelphis_marsupialis,Meta,Mammalia,0,11,CTPM_036_2000,2000,Meta,-73.58003,3.84958,64.3515625,58.59375,5.7578125
CTPM_036,CTPM,Didelphis_marsupialis,Meta,Mammalia,0,11,CTPM_036_1000,1000,Meta,-73.58003,3.84958,61.03125,56.53125,4.5
CTPM_036,CTPM,Didelphis_marsupialis,Meta,Mammalia,0,11,CTPM_036_500,500,Meta,-73.58003,3.84958,60.33333333,55,5.333333333
CTPM_036,CTPM,Didelphis_marsupialis,Meta,Mammalia,0,11,CTPM_036_750,750,Meta,-73.58003,3.84958,60.0625,55.875,4.1875
CTPM_036,CTPM,Sciurus_granatensis,Meta,Mammalia,6,0,CTPM_036_250,250,Meta,-73.58003,3.84958,58.5,54,4.5
CTPM_036,CTPM,Sciurus_granatensis,Meta,Mammalia,6,0,CTPM_036_2000,2000,Meta,-73.58003,3.84958,64.3515625,58.59375,5.7578125
CTPM_036,CTPM,Sciurus_granatensis,Meta,Mammalia,6,0,CTPM_036_1000,1000,Meta,-73.58003,3.84958,61.03125,56.53125,4.5
CTPM_036,CTPM,Sciurus_granatensis,Meta,Mammalia,6,0,CTPM_036_500,500,Meta,-73.58003,3.84958,60.33333333,55,5.333333333
CTPM_036,CTPM,Sciurus_granatensis,Meta,Mammalia,6,0,CTPM_036_750,750,Meta,-73.58003,3.84958,60.0625,55.875,4.1875
CTPM_036,CTPM,Aramides_cajaneus,Meta,Aves,19,4,CTPM_036_250,250,Meta,-73.58003,3.84958,58.5,54,4.5
CTPM_036,CTPM,Aramides_cajaneus,Meta,Aves,19,4,CTPM_036_2000,2000,Meta,-73.58003,3.84958,64.3515625,58.59375,5.7578125
CTPM_036,CTPM,Aramides_cajaneus,Meta,Aves,19,4,CTPM_036_1000,1000,Meta,-73.58003,3.84958,61.03125,56.53125,4.5
CTPM_036,CTPM,Aramides_cajaneus,Meta,Aves,19,4,CTPM_036_500,500,Meta,-73.58003,3.84958,60.33333333,55,5.333333333
CTPM_036,CTPM,Aramides_cajaneus,Meta,Aves,19,4,CTPM_036_750,750,Meta,-73.58003,3.84958,60.0625,55.875,4.1875
CTPM_036,CTPM,Herpailurus_yagouaroundi,Meta,Mammalia,1,0,CTPM_036_250,250,Meta,-73.58003,3.84958,58.5,54,4.5
CTPM_036,CTPM,Herpailurus_yagouaroundi,Meta,Mammalia,1,0,CTPM_036_2000,2000,Meta,-73.58003,3.84958,64.3515625,58.59375,5.7578125
CTPM_036,CTPM,Herpailurus_yagouaroundi,Meta,Mammalia,1,0,CTPM_036_1000,1000,Meta,-73.58003,3.84958,61.03125,56.53125,4.5
CTPM_036,CTPM,Herpailurus_yagouaroundi,Meta,Mammalia,1,0,CTPM_036_500,500,Meta,-73.58003,3.84958,60.33333333,55,5.333333333
CTPM_036,CTPM,Herpailurus_yagouaroundi,Meta,Mammalia,1,0,CTPM_036_750,750,Meta,-73.58003,3.84958,60.0625,55.875,4.1875
CTPM_036,CTPM,Bos_taurus,Meta,Mammalia,4,0,CTPM_036_250,250,Meta,-73.58003,3.84958,58.5,54,4.5
CTPM_036,CTPM,Bos_taurus,Meta,Mammalia,4,0,CTPM_036_2000,2000,Meta,-73.58003,3.84958,64.3515625,58.59375,5.7578125
CTPM_036,CTPM,Bos_taurus,Meta,Mammalia,4,0,CTPM_036_1000,1000,Meta,-73.58003,3.84958,61.03125,56.53125,4.5
CTPM_036,CTPM,Bos_taurus,Meta,Mammalia,4,0,CTPM_036_500,500,Meta,-73.58003,3.84958,60.33333333,55,5.333333333
CTPM_036,CTPM,Bos_taurus,Meta,Mammalia,4,0,CTPM_036_750,750,Meta,-73.58003,3.84958,60.0625,55.875,4.1875
CTPM_036,CTPM,Cyanocorax_violaceus,Meta,Aves,1,0,CTPM_036_250,250,Meta,-73.58003,3.84958,58.5,54,4.5
CTPM_036,CTPM,Cyanocorax_violaceus,Meta,Aves,1,0,CTPM_036_2000,2000,Meta,-73.58003,3.84958,64.3515625,58.59375,5.7578125
CTPM_036,CTPM,Cyanocorax_violaceus,Meta,Aves,1,0,CTPM_036_1000,1000,Meta,-73.58003,3.84958,61.03125,56.53125,4.5
CTPM_036,CTPM,Cyanocorax_violaceus,Meta,Aves,1,0,CTPM_036_500,500,Meta,-73.58003,3.84958,60.33333333,55,5.333333333
CTPM_036,CTPM,Cyanocorax_violaceus,Meta,Aves,1,0,CTPM_036_750,750,Meta,-73.58003,3.84958,60.0625,55.875,4.1875
CTPM_037,CTPM,Didelphis_marsupialis,Meta,Mammalia,0,1,CTPM_037_2000,2000,Meta,-73.84164,3.85825,44.66666667,21.4496124,23.21705426
CTPM_037,CTPM,Didelphis_marsupialis,Meta,Mammalia,0,1,CTPM_037_250,250,Meta,-73.84164,3.85825,27,21.33333333,5.666666667
CTPM_037,CTPM,Didelphis_marsupialis,Meta,Mammalia,0,1,CTPM_037_1000,1000,Meta,-73.84164,3.85825,34.96875,20.9375,14.03125
CTPM_037,CTPM,Didelphis_marsupialis,Meta,Mammalia,0,1,CTPM_037_750,750,Meta,-73.84164,3.85825,33.11111111,21,12.11111111
CTPM_037,CTPM,Didelphis_marsupialis,Meta,Mammalia,0,1,CTPM_037_500,500,Meta,-73.84164,3.85825,30.375,21.25,9.125
CTPM_037,CTPM,Crypturellus_cinereus,Meta,Aves,2,0,CTPM_037_2000,2000,Meta,-73.84164,3.85825,44.66666667,21.4496124,23.21705426
CTPM_037,CTPM,Crypturellus_cinereus,Meta,Aves,2,0,CTPM_037_250,250,Meta,-73.84164,3.85825,27,21.33333333,5.666666667
CTPM_037,CTPM,Crypturellus_cinereus,Meta,Aves,2,0,CTPM_037_1000,1000,Meta,-73.84164,3.85825,34.96875,20.9375,14.03125
CTPM_037,CTPM,Crypturellus_cinereus,Meta,Aves,2,0,CTPM_037_750,750,Meta,-73.84164,3.85825,33.11111111,21,12.11111111
CTPM_037,CTPM,Crypturellus_cinereus,Meta,Aves,2,0,CTPM_037_500,500,Meta,-73.84164,3.85825,30.375,21.25,9.125
CTPM_037,CTPM,Eira_barbara,Meta,Mammalia,1,0,CTPM_037_2000,2000,Meta,-73.84164,3.85825,44.66666667,21.4496124,23.21705426
CTPM_037,CTPM,Eira_barbara,Meta,Mammalia,1,0,CTPM_037_250,250,Meta,-73.84164,3.85825,27,21.33333333,5.666666667
CTPM_037,CTPM,Eira_barbara,Meta,Mammalia,1,0,CTPM_037_1000,1000,Meta,-73.84164,3.85825,34.96875,20.9375,14.03125
CTPM_037,CTPM,Eira_barbara,Meta,Mammalia,1,0,CTPM_037_750,750,Meta,-73.84164,3.85825,33.11111111,21,12.11111111
CTPM_037,CTPM,Eira_barbara,Meta,Mammalia,1,0,CTPM_037_500,500,Meta,-73.84164,3.85825,30.375,21.25,9.125
CTPM_038,CTPM,Cyanocorax_violaceus,Meta,Aves,1,0,CTPM_038_1000,1000,Meta,-73.83331,3.85836,40.65625,21.9375,18.71875
CTPM_038,CTPM,Cyanocorax_violaceus,Meta,Aves,1,0,CTPM_038_750,750,Meta,-73.83331,3.85836,41.94736842,22,19.94736842
CTPM_038,CTPM,Cyanocorax_violaceus,Meta,Aves,1,0,CTPM_038_500,500,Meta,-73.83331,3.85836,45.125,22,23.125
CTPM_038,CTPM,Cyanocorax_violaceus,Meta,Aves,1,0,CTPM_038_250,250,Meta,-73.83331,3.85836,46,22,24
CTPM_038,CTPM,Cyanocorax_violaceus,Meta,Aves,1,0,CTPM_038_2000,2000,Meta,-73.83331,3.85836,46.55384615,22.11538462,24.43846154
CTPM_038,CTPM,Rupornis_magnirostris,Meta,Aves,1,0,CTPM_038_1000,1000,Meta,-73.83331,3.85836,40.65625,21.9375,18.71875
CTPM_038,CTPM,Rupornis_magnirostris,Meta,Aves,1,0,CTPM_038_750,750,Meta,-73.83331,3.85836,41.94736842,22,19.94736842
CTPM_038,CTPM,Rupornis_magnirostris,Meta,Aves,1,0,CTPM_038_500,500,Meta,-73.83331,3.85836,45.125,22,23.125
CTPM_038,CTPM,Rupornis_magnirostris,Meta,Aves,1,0,CTPM_038_250,250,Meta,-73.83331,3.85836,46,22,24
CTPM_038,CTPM,Rupornis_magnirostris,Meta,Aves,1,0,CTPM_038_2000,2000,Meta,-73.83331,3.85836,46.55384615,22.11538462,24.43846154
CTPM_038,CTPM,Psarocolius_angustifrons,Meta,Aves,1,0,CTPM_038_1000,1000,Meta,-73.83331,3.85836,40.65625,21.9375,18.71875
CTPM_038,CTPM,Psarocolius_angustifrons,Meta,Aves,1,0,CTPM_038_750,750,Meta,-73.83331,3.85836,41.94736842,22,19.94736842
CTPM_038,CTPM,Psarocolius_angustifrons,Meta,Aves,1,0,CTPM_038_500,500,Meta,-73.83331,3.85836,45.125,22,23.125
CTPM_038,CTPM,Psarocolius_angustifrons,Meta,Aves,1,0,CTPM_038_250,250,Meta,-73.83331,3.85836,46,22,24
CTPM_038,CTPM,Psarocolius_angustifrons,Meta,Aves,1,0,CTPM_038_2000,2000,Meta,-73.83331,3.85836,46.55384615,22.11538462,24.43846154
CTPM_038,CTPM,Gallus_gallus,Meta,Aves,1,0,CTPM_038_1000,1000,Meta,-73.83331,3.85836,40.65625,21.9375,18.71875
CTPM_038,CTPM,Gallus_gallus,Meta,Aves,1,0,CTPM_038_750,750,Meta,-73.83331,3.85836,41.94736842,22,19.94736842
CTPM_038,CTPM,Gallus_gallus,Meta,Aves,1,0,CTPM_038_500,500,Meta,-73.83331,3.85836,45.125,22,23.125
CTPM_038,CTPM,Gallus_gallus,Meta,Aves,1,0,CTPM_038_250,250,Meta,-73.83331,3.85836,46,22,24
CTPM_038,CTPM,Gallus_gallus,Meta,Aves,1,0,CTPM_038_2000,2000,Meta,-73.83331,3.85836,46.55384615,22.11538462,24.43846154
CTPM_039,CTPM,Procyon_cancrivorus,Meta,Mammalia,0,1,CTPM_039_250,250,Meta,-73.82247,3.8585,54,22,32
CTPM_039,CTPM,Procyon_cancrivorus,Meta,Mammalia,0,1,CTPM_039_750,750,Meta,-73.82247,3.8585,50.88888889,22,28.88888889
CTPM_039,CTPM,Procyon_cancrivorus,Meta,Mammalia,0,1,CTPM_039_500,500,Meta,-73.82247,3.8585,52.625,22,30.625
CTPM_039,CTPM,Procyon_cancrivorus,Meta,Mammalia,0,1,CTPM_039_2000,2000,Meta,-73.82247,3.8585,54.3875969,23.54263566,30.84496124
CTPM_039,CTPM,Procyon_cancrivorus,Meta,Mammalia,0,1,CTPM_039_1000,1000,Meta,-73.82247,3.8585,50.59375,22,28.59375
CTPM_039,CTPM,Arremon_taciturnus,Meta,Aves,1,0,CTPM_039_250,250,Meta,-73.82247,3.8585,54,22,32
CTPM_039,CTPM,Arremon_taciturnus,Meta,Aves,1,0,CTPM_039_750,750,Meta,-73.82247,3.8585,50.88888889,22,28.88888889
CTPM_039,CTPM,Arremon_taciturnus,Meta,Aves,1,0,CTPM_039_500,500,Meta,-73.82247,3.8585,52.625,22,30.625
CTPM_039,CTPM,Arremon_taciturnus,Meta,Aves,1,0,CTPM_039_2000,2000,Meta,-73.82247,3.8585,54.3875969,23.54263566,30.84496124
CTPM_039,CTPM,Arremon_taciturnus,Meta,Aves,1,0,CTPM_039_1000,1000,Meta,-73.82247,3.8585,50.59375,22,28.59375
CTPM_039,CTPM,Myrmecophaga_tridactyla,Meta,Mammalia,0,1,CTPM_039_250,250,Meta,-73.82247,3.8585,54,22,32
CTPM_039,CTPM,Myrmecophaga_tridactyla,Meta,Mammalia,0,1,CTPM_039_750,750,Meta,-73.82247,3.8585,50.88888889,22,28.88888889
CTPM_039,CTPM,Myrmecophaga_tridactyla,Meta,Mammalia,0,1,CTPM_039_500,500,Meta,-73.82247,3.8585,52.625,22,30.625
CTPM_039,CTPM,Myrmecophaga_tridactyla,Meta,Mammalia,0,1,CTPM_039_2000,2000,Meta,-73.82247,3.8585,54.3875969,23.54263566,30.84496124
CTPM_039,CTPM,Myrmecophaga_tridactyla,Meta,Mammalia,0,1,CTPM_039_1000,1000,Meta,-73.82247,3.8585,50.59375,22,28.59375
CTPM_039,CTPM,Penelope_jacquacu,Meta,Aves,3,0,CTPM_039_250,250,Meta,-73.82247,3.8585,54,22,32
CTPM_039,CTPM,Penelope_jacquacu,Meta,Aves,3,0,CTPM_039_750,750,Meta,-73.82247,3.8585,50.88888889,22,28.88888889
CTPM_039,CTPM,Penelope_jacquacu,Meta,Aves,3,0,CTPM_039_500,500,Meta,-73.82247,3.8585,52.625,22,30.625
CTPM_039,CTPM,Penelope_jacquacu,Meta,Aves,3,0,CTPM_039_2000,2000,Meta,-73.82247,3.8585,54.3875969,23.54263566,30.84496124
CTPM_039,CTPM,Penelope_jacquacu,Meta,Aves,3,0,CTPM_039_1000,1000,Meta,-73.82247,3.8585,50.59375,22,28.59375
CTPM_039,CTPM,Sciurus_granatensis,Meta,Mammalia,2,0,CTPM_039_250,250,Meta,-73.82247,3.8585,54,22,32
CTPM_039,CTPM,Sciurus_granatensis,Meta,Mammalia,2,0,CTPM_039_750,750,Meta,-73.82247,3.8585,50.88888889,22,28.88888889
CTPM_039,CTPM,Sciurus_granatensis,Meta,Mammalia,2,0,CTPM_039_500,500,Meta,-73.82247,3.8585,52.625,22,30.625
CTPM_039,CTPM,Sciurus_granatensis,Meta,Mammalia,2,0,CTPM_039_2000,2000,Meta,-73.82247,3.8585,54.3875969,23.54263566,30.84496124
CTPM_039,CTPM,Sciurus_granatensis,Meta,Mammalia,2,0,CTPM_039_1000,1000,Meta,-73.82247,3.8585,50.59375,22,28.59375
CTPM_039,CTPM,Crypturellus_cinereus,Meta,Aves,1,0,CTPM_039_250,250,Meta,-73.82247,3.8585,54,22,32
CTPM_039,CTPM,Crypturellus_cinereus,Meta,Aves,1,0,CTPM_039_750,750,Meta,-73.82247,3.8585,50.88888889,22,28.88888889
CTPM_039,CTPM,Crypturellus_cinereus,Meta,Aves,1,0,CTPM_039_500,500,Meta,-73.82247,3.8585,52.625,22,30.625
CTPM_039,CTPM,Crypturellus_cinereus,Meta,Aves,1,0,CTPM_039_2000,2000,Meta,-73.82247,3.8585,54.3875969,23.54263566,30.84496124
CTPM_039,CTPM,Crypturellus_cinereus,Meta,Aves,1,0,CTPM_039_1000,1000,Meta,-73.82247,3.8585,50.59375,22,28.59375
CTPM_039,CTPM,Homo_sapiens,Meta,Mammalia,3,0,CTPM_039_250,250,Meta,-73.82247,3.8585,54,22,32
CTPM_039,CTPM,Homo_sapiens,Meta,Mammalia,3,0,CTPM_039_750,750,Meta,-73.82247,3.8585,50.88888889,22,28.88888889
CTPM_039,CTPM,Homo_sapiens,Meta,Mammalia,3,0,CTPM_039_500,500,Meta,-73.82247,3.8585,52.625,22,30.625
CTPM_039,CTPM,Homo_sapiens,Meta,Mammalia,3,0,CTPM_039_2000,2000,Meta,-73.82247,3.8585,54.3875969,23.54263566,30.84496124
CTPM_039,CTPM,Homo_sapiens,Meta,Mammalia,3,0,CTPM_039_1000,1000,Meta,-73.82247,3.8585,50.59375,22,28.59375
CTPM_040,CTPM,Myrmecophaga_tridactyla,Meta,Mammalia,0,1,CTPM_040_250,250,Meta,-73.81414,3.85794,59.25,22.75,36.5
CTPM_040,CTPM,Myrmecophaga_tridactyla,Meta,Mammalia,0,1,CTPM_040_2000,2000,Meta,-73.81414,3.85794,59.56451613,25.62903226,33.93548387
CTPM_040,CTPM,Myrmecophaga_tridactyla,Meta,Mammalia,0,1,CTPM_040_1000,1000,Meta,-73.81414,3.85794,59.34375,23.21875,36.125
CTPM_040,CTPM,Myrmecophaga_tridactyla,Meta,Mammalia,0,1,CTPM_040_500,500,Meta,-73.81414,3.85794,60.25,23,37.25
CTPM_040,CTPM,Myrmecophaga_tridactyla,Meta,Mammalia,0,1,CTPM_040_750,750,Meta,-73.81414,3.85794,59.5,23.125,36.375
CTPM_040,CTPM,Equus_caballus,Meta,Mammalia,5,0,CTPM_040_250,250,Meta,-73.81414,3.85794,59.25,22.75,36.5
CTPM_040,CTPM,Equus_caballus,Meta,Mammalia,5,0,CTPM_040_2000,2000,Meta,-73.81414,3.85794,59.56451613,25.62903226,33.93548387
CTPM_040,CTPM,Equus_caballus,Meta,Mammalia,5,0,CTPM_040_1000,1000,Meta,-73.81414,3.85794,59.34375,23.21875,36.125
CTPM_040,CTPM,Equus_caballus,Meta,Mammalia,5,0,CTPM_040_500,500,Meta,-73.81414,3.85794,60.25,23,37.25
CTPM_040,CTPM,Equus_caballus,Meta,Mammalia,5,0,CTPM_040_750,750,Meta,-73.81414,3.85794,59.5,23.125,36.375
CTPM_040,CTPM,Buteogallus_meridionalis,Meta,Aves,1,0,CTPM_040_250,250,Meta,-73.81414,3.85794,59.25,22.75,36.5
CTPM_040,CTPM,Buteogallus_meridionalis,Meta,Aves,1,0,CTPM_040_2000,2000,Meta,-73.81414,3.85794,59.56451613,25.62903226,33.93548387
CTPM_040,CTPM,Buteogallus_meridionalis,Meta,Aves,1,0,CTPM_040_1000,1000,Meta,-73.81414,3.85794,59.34375,23.21875,36.125
CTPM_040,CTPM,Buteogallus_meridionalis,Meta,Aves,1,0,CTPM_040_500,500,Meta,-73.81414,3.85794,60.25,23,37.25
CTPM_040,CTPM,Buteogallus_meridionalis,Meta,Aves,1,0,CTPM_040_750,750,Meta,-73.81414,3.85794,59.5,23.125,36.375
CTPM_040,CTPM,Syrigma_sibilatrix,Meta,Aves,11,0,CTPM_040_250,250,Meta,-73.81414,3.85794,59.25,22.75,36.5
